Label,Protien,structure derived hydrophobicity value,Polarizability,Normalized frequency of alpha-helix,Normalized frequency of beta-strand,Normalized frequency of turn,Hydrophobicity at ph 7.5 by HPLC,Size,Consensus normalized hydrophobicity scale,Hydrophobicity index base on helix in membrane,Molecular weight,Hydrophobic parameter,Van der waals volume,Polarity (driven from amino acids),Volume,Compressibility,Average long range contact energy,Average medium range contact energy,Long range non bounded energy,Mean RMS fluctuational displacement,Refractive index,Solvent accessible reduction,Total non bounded energy,Unfolding entropy change of hydration,Unfolding hydration heat capacity change,Retention coefficient (retention times PH= 7.0),Amino acids partition energy,PKa COOH,Hydrophilicity value (driven from free amino acids),Absolute entropy,Entropy of formation,Buried and accessible molar fraction ratio,Energy of transfer from inside to outside,Flexibility for one rigid residue,Side chain interaction parameter,Side chain volume,Hydropathy index,Average surrounding hydrophobicity,Average reduced distance for side chain,Side chain orientation angle,Ave number of nearest neighbour in chian,Average Volume of surrounding residues,Hydrophobicity scale (contact energy derived from 3D data),Partition coefficient,Average gain in surrounding hydrophobicity,Surrounding hydrophobicity in alpha-helix,Surrounding hydrophobicity in beta-sheet,Surrounding hydrophobicity in turn,Surrounding hydrophobicity in folded form,Average number of surrounding residues,Membrane buried helix parameter,Mean fractional area loss (f),Flexibility,Hydration potential (transfer vapour phrase to water at ph 7),Bulkiness,Polarity (driven from amino acids in proteins)
Fold3,>P11959,195.86000000000044,155.61000000000024,235.81000000000031,227.5599999999991,199.3099999999998,261.26000000000005,264.70999999999935,322.50999999999976,173.24000000000007,174.32000000000068,199.47000000000077,174.36000000000035,206.28999999999994,194.0899999999999,259.9299999999992,226.81000000000003,255.32000000000022,207.7100000000007,282.84999999999985,167.68999999999986,182.38999999999942,283.62999999999994,189.06000000000006,193.99999999999986,200.5200000000005,243.80000000000044,351.10000000000053,249.07999999999984,196.2499999999994,172.5200000000005,145.0799999999998,302.8199999999994,268.7499999999998,244.44999999999953,196.86999999999966,241.92999999999978,208.9000000000005,269.57,231.8199999999998,233.54999999999944,192.4300000000001,200.25999999999982,279.81000000000006,190.23000000000008,230.91000000000096,255.9599999999997,161.20000000000002,191.0000000000003,203.41999999999962,269.50000000000125,252.11999999999946,230.03999999999976,356.1200000000006,291.75000000000034,110.8499999999999
Fold3,>O86963,227.5599999999999,219.14000000000019,305.9700000000003,284.49999999999903,272.14000000000004,311.63000000000045,365.2499999999995,391.8399999999997,240.9900000000004,251.17000000000104,241.77000000000106,246.4900000000004,288.12000000000006,267.01999999999987,354.89000000000027,264.8400000000003,338.7299999999999,253.12000000000026,378.3499999999988,225.55,214.5099999999991,337.6100000000006,256.43000000000063,240.80999999999966,247.13000000000056,329.69000000000125,436.3100000000017,340.1599999999999,273.2599999999996,241.70000000000047,159.64999999999998,367.57999999999925,373.1000000000004,334.07000000000045,270.4299999999997,279.4400000000003,242.69000000000105,369.34999999999974,277.2699999999994,273.659999999999,259.0900000000003,241.48999999999984,373.5700000000003,227.10999999999964,255.06000000000088,327.10999999999973,203.45000000000007,223.3100000000009,240.77999999999983,314.5800000000015,307.67999999999995,312.1299999999996,425.9300000000015,386.41000000000065,175.72999999999993
Fold3,>Q98R33,235.5800000000001,254.85999999999973,282.2800000000004,304.7199999999988,273.4600000000004,310.79999999999995,403.2900000000002,377.19999999999936,278.70000000000005,284.2500000000007,247.63000000000076,282.6400000000003,274.18000000000006,306.79999999999995,385.9700000000002,269.60000000000053,331.6900000000002,254.33000000000013,354.109999999999,251.74999999999974,222.29999999999947,302.8200000000001,294.0499999999999,272.65999999999985,266.0799999999999,312.2200000000009,416.1900000000009,323.0299999999998,315.12999999999926,270.59000000000077,154.65999999999977,340.7000000000001,346.6200000000006,316.97999999999945,312.14999999999924,266.3000000000002,245.90000000000086,341.7700000000002,271.0099999999996,218.76999999999907,279.4800000000008,254.4999999999999,348.8699999999997,226.19999999999945,238.23000000000044,285.0899999999996,205.28999999999996,226.6700000000011,234.15000000000026,289.3800000000009,299.9899999999997,299.86999999999983,400.6600000000014,408.3300000000005,181.5199999999996
Fold3,>O31749,94.99000000000007,84.43000000000015,122.43999999999996,114.70000000000013,103.88999999999996,127.49999999999994,141.24000000000007,157.23,94.77,95.70000000000007,97.97999999999995,94.7900000000001,108.16000000000007,104.41000000000008,135.9299999999999,111.33,134.3600000000001,104.16000000000004,147.36999999999983,88.08000000000007,89.81999999999994,138.70999999999998,102.56000000000004,98.28000000000004,100.72000000000007,128.36999999999992,176.20000000000007,132.66000000000003,107.76999999999987,94.98,68.88999999999994,148.58,139.36999999999986,125.9200000000002,105.84,117.54999999999988,103.20999999999984,141.07000000000002,114.85000000000012,109.8200000000001,101.44999999999999,101.4499999999999,144.79999999999984,95.6400000000001,106.39999999999995,129.62999999999974,84.98000000000002,95.21000000000008,100.40000000000005,130.25000000000014,125.19000000000021,120.57000000000001,172.54,150.84,63.69000000000009
Fold3,>Q8Y960,107.27999999999997,119.98000000000029,160.01999999999995,142.52000000000007,135.56999999999996,151.87000000000012,200.5199999999999,190.80999999999977,131.5799999999998,137.4100000000002,120.47999999999982,135.1000000000002,147.83,147.37000000000003,197.00999999999968,121.84000000000006,181.92,117.05999999999995,193.12000000000012,121.36999999999996,102.23999999999998,154.68999999999988,135.91000000000014,122.52000000000017,125.87999999999988,168.64999999999986,217.51000000000013,173.42000000000004,152.4299999999998,134.1700000000001,73.75999999999986,173.12999999999974,189.3399999999999,172.22000000000023,150.06000000000006,131.98999999999992,118.2999999999998,192.9899999999996,128.48999999999992,119.43000000000016,136.64000000000013,118.99999999999994,185.69999999999993,108.72000000000033,117.51999999999981,151.3199999999997,104.61000000000007,106.4,113.67999999999999,145.11000000000016,145.08000000000013,166.7099999999997,207.14999999999984,203.65000000000023,91.5699999999999
Fold3,>Q2NJZ2,330.0300000000001,326.8199999999986,389.25000000000006,421.1299999999985,370.6000000000009,461.2100000000009,543.3399999999989,542.9899999999999,354.22,363.3600000000013,365.39000000000084,363.91,358.6600000000003,397.06000000000034,508.42000000000206,376.8400000000001,464.40000000000094,354.89000000000107,483.56999999999715,328.83999999999884,303.9199999999989,453.7500000000016,383.0400000000014,373.89999999999867,377.42999999999853,426.37000000000165,586.6600000000016,428.4499999999994,408.87999999999846,357.08000000000237,229.16000000000017,500.120000000001,492.7300000000019,441.9299999999993,407.54999999999967,394.9600000000014,343.4300000000002,479.9899999999994,396.52000000000163,338.99999999999716,368.2600000000015,360.8800000000005,467.92000000000144,319.2999999999989,355.31000000000046,413.79999999999956,289.4600000000007,315.2000000000014,341.01999999999924,437.5700000000029,428.70000000000056,407.3600000000017,584.5800000000037,567.3600000000004,194.42999999999952
Fold3,>P28598,210.5900000000003,178.8800000000005,293.6700000000002,251.8299999999988,221.73999999999967,285.8400000000005,309.0099999999992,361.05999999999926,203.08000000000007,204.1500000000011,216.01000000000084,201.9300000000003,253.29999999999993,225.13999999999973,304.1699999999997,244.85999999999984,309.63000000000045,229.47000000000045,333.2899999999995,190.67999999999995,205.93999999999903,318.1000000000004,213.2700000000004,211.32999999999973,220.75000000000037,291.5600000000005,410.2300000000009,306.0099999999995,228.03999999999945,204.8600000000003,157.98999999999975,340.18999999999903,320.1400000000005,291.3099999999998,227.46999999999989,269.3899999999995,233.7800000000006,323.1400000000002,255.84999999999954,262.2699999999993,225.96000000000046,222.7699999999999,332.56000000000023,211.13999999999993,257.1400000000012,295.76999999999964,188.31999999999994,210.34000000000052,222.47999999999948,299.7700000000015,280.7799999999997,281.67999999999944,400.63000000000085,335.7000000000004,145.38999999999982
Fold3,>A5U654,109.85000000000005,85.32000000000004,118.55000000000007,128.06000000000014,125.40000000000002,148.94999999999996,145.22999999999993,181.49999999999983,93.82,95.12000000000005,113.02000000000011,95.15000000000009,116.20000000000014,103.69000000000007,135.49999999999994,129.36000000000007,133.17999999999998,118.96000000000012,163.66999999999985,89.60000000000005,97.60999999999989,162.63,104.29999999999997,106.71000000000011,110.69000000000015,140.91000000000014,198.31000000000023,136.43000000000004,104.76999999999987,93.11000000000006,78.67999999999996,172.29,159.7899999999999,142.50000000000006,106.08,132.19999999999987,110.5999999999998,156.33000000000015,130.54000000000008,139.68999999999997,99.98000000000005,107.73999999999997,162.0099999999999,102.59000000000009,128.65999999999997,143.21999999999983,83.28000000000013,101.13000000000005,113.46000000000012,152.44000000000034,141.11000000000016,128.79000000000008,200.11999999999972,160.27,53.59000000000006
Fold3,>P96614,182.32999999999973,184.98000000000016,245.73000000000025,229.04999999999916,221.6399999999998,248.36999999999978,308.8599999999998,303.9299999999997,206.65000000000032,209.87000000000072,188.45000000000022,206.8000000000002,237.05999999999983,221.8299999999999,277.15999999999923,212.15000000000043,276.57000000000005,204.1200000000001,310.46999999999974,187.30999999999986,167.28999999999942,263.67999999999955,216.66000000000037,196.82999999999996,198.19,277.9000000000005,347.1500000000013,284.32999999999976,235.8899999999997,210.15000000000023,123.89999999999964,287.17999999999927,301.9900000000006,275.05999999999955,226.31999999999996,217.17999999999998,189.96000000000035,303.15,222.86999999999958,212.82999999999942,210.8500000000007,193.05999999999986,309.89000000000016,179.02000000000004,201.72000000000025,250.05999999999977,162.75000000000009,174.37000000000035,187.98,245.8000000000006,242.78999999999982,257.13999999999965,331.55000000000047,312.4600000000003,149.3799999999998
Fold3,>P45870,61.57000000000007,71.20999999999998,100.84999999999995,83.29000000000009,77.48999999999997,87.7899999999999,119.89000000000013,110.0900000000001,79.62999999999997,81.62000000000006,68.39999999999995,80.08000000000004,91.36999999999998,86.94000000000003,111.96999999999996,69.51999999999992,112.02000000000012,69.86999999999998,116.08999999999982,71.85999999999993,59.06999999999996,92.92999999999994,80.71999999999996,70.14000000000003,72.70000000000002,105.28000000000004,129.2199999999999,108.24000000000002,92.30999999999997,82.48000000000006,41.859999999999985,102.35999999999991,117.21999999999987,105.87000000000002,88.26,76.90999999999997,66.57999999999996,118.67000000000007,77.66,72.67000000000009,78.60000000000011,68.72999999999992,116.15999999999985,62.69000000000005,66.80999999999992,92.08999999999989,60.87,59.98000000000004,65.74000000000005,87.80000000000001,85.83000000000001,100.31999999999998,120.39000000000003,119.16999999999994,59.88000000000007
Fold3,>P40859,157.3900000000001,143.2300000000002,183.2800000000001,181.7199999999996,182.70999999999998,209.8799999999999,232.66000000000008,258.9899999999995,153.63999999999993,161.80000000000038,165.39000000000024,159.63000000000017,175.11999999999998,170.92999999999998,227.7499999999996,178.67000000000016,209.53999999999988,170.66000000000017,236.3400000000002,147.02,141.29999999999978,225.02999999999963,168.44000000000008,161.84000000000006,166.49000000000018,201.83000000000004,273.3500000000005,206.99999999999991,177.23999999999972,149.8800000000002,108.0199999999997,244.0999999999997,230.57999999999964,207.49999999999983,173.60999999999981,183.49999999999986,158.32000000000025,228.07999999999973,192.1899999999999,178.15999999999988,172.53000000000006,163.54999999999993,230.96999999999974,151.3,172.98000000000022,209.45999999999972,135.47000000000014,148.76000000000036,159.37000000000012,211.80000000000067,206.44999999999976,191.92999999999972,278.4000000000003,243.55000000000058,105.43999999999997
Fold3,>P32397,183.16999999999996,168.14000000000024,226.71000000000024,221.01999999999927,215.6299999999998,253.87999999999985,280.9599999999998,309.67999999999967,183.99,188.45000000000064,197.06000000000046,187.6200000000003,209.19999999999996,204.37999999999994,268.14999999999964,211.2900000000004,257.30999999999995,199.90000000000018,289.7999999999997,173.03000000000006,166.10999999999967,270.5499999999999,199.27000000000015,194.8399999999999,199.14000000000013,248.32000000000025,335.21000000000066,252.55000000000013,214.6599999999996,184.57000000000022,130.76999999999958,289.5999999999993,283.5500000000001,255.0099999999998,208.29999999999964,224.3699999999997,191.2500000000003,282.0599999999997,225.85999999999947,216.84999999999943,197.71000000000043,194.2699999999999,281.33000000000004,181.2500000000001,205.30000000000038,255.36999999999986,161.58000000000007,178.3200000000003,192.22999999999996,255.60000000000113,242.8599999999998,236.69999999999945,339.7500000000003,295.34000000000066,120.89999999999993
Fold3,>P0A3Q0,203.16999999999993,199.75000000000003,254.2100000000002,237.03999999999886,229.3099999999999,267.74999999999994,311.2499999999998,329.9999999999998,214.91000000000025,226.30000000000052,215.70000000000053,221.74000000000026,226.9299999999999,235.85000000000002,298.63999999999976,224.96000000000015,287.34000000000015,222.70000000000013,303.1999999999995,206.45999999999975,184.1899999999994,282.4799999999998,230.50000000000037,213.82999999999984,221.1600000000006,265.2400000000002,358.9400000000011,268.87,237.9499999999998,201.27000000000032,133.28999999999965,309.7899999999996,292.65000000000003,261.36999999999983,239.09999999999977,231.23000000000016,203.9600000000004,292.83999999999975,242.61999999999944,213.1299999999996,234.09000000000037,215.6099999999999,294.3300000000001,193.2599999999998,210.0400000000005,265.7099999999995,171.7500000000001,188.85000000000053,203.21999999999994,265.79000000000116,266.05999999999955,243.93999999999994,349.2600000000005,324.6600000000006,142.2099999999999
Fold3,>A5U697,97.71000000000016,93.08000000000004,155.10999999999999,119.28000000000017,109.33999999999997,135.4599999999998,160.79999999999998,169.74000000000026,104.27000000000001,107.06000000000003,101.70999999999994,104.45000000000005,130.95,113.13000000000012,145.50999999999985,106.49000000000015,169.38000000000014,104.17999999999996,170.72999999999973,101.27000000000008,87.35999999999991,148.1799999999999,107.38999999999992,94.91000000000011,105.19000000000008,154.69000000000003,198.87000000000037,151.40000000000006,118.33999999999992,105.82000000000001,66.87999999999987,161.41999999999993,159.47999999999988,149.1,116.46000000000002,121.01999999999991,102.54999999999981,170.9799999999999,115.97000000000003,123.67000000000016,109.91999999999997,101.36,174.14,94.6400000000001,109.26999999999985,134.73999999999975,87.14000000000003,90.68000000000005,99.68000000000012,140.6300000000002,130.86000000000018,141.27999999999992,187.97999999999973,163.95999999999998,68.32000000000006
Fold3,>Q2RKH8,173.68000000000015,133.9600000000001,208.68000000000043,197.62999999999934,184.7899999999999,244.22999999999996,231.5399999999996,288.3800000000001,148.28000000000011,147.82000000000056,181.35000000000073,149.2100000000004,177.92000000000016,162.36000000000024,198.9299999999994,203.8600000000001,229.10000000000016,190.81000000000043,261.11999999999995,145.35000000000016,156.70999999999947,266.4799999999998,168.11000000000013,174.88000000000002,182.98000000000056,227.25000000000023,314.43000000000075,223.92999999999995,169.9499999999998,150.66000000000025,129.90999999999966,277.6799999999997,249.93999999999969,226.04999999999978,166.8799999999998,221.70999999999952,183.2200000000003,246.32,216.35999999999987,223.98999999999972,171.35000000000025,179.27999999999997,252.73999999999995,171.04000000000005,200.87000000000052,244.52999999999977,141.94000000000028,168.45000000000007,187.82000000000002,250.86000000000118,229.40999999999983,201.50999999999976,321.82000000000005,257.9300000000004,88.82000000000001
Fold3,>O34767,159.66999999999985,146.06000000000017,173.89000000000004,187.70999999999972,193.0999999999999,218.65999999999983,237.0899999999999,260.74999999999966,155.26000000000013,163.75000000000037,171.69000000000008,161.55000000000024,171.28000000000006,169.54000000000013,213.90999999999963,182.88000000000017,204.41000000000008,175.52000000000012,238.50000000000014,147.3800000000002,142.04999999999984,227.4799999999997,172.48000000000013,165.15000000000015,170.94000000000014,205.37000000000015,274.1700000000005,199.70000000000013,176.1699999999997,148.7300000000001,107.46999999999971,248.20999999999967,230.67999999999975,207.69999999999996,175.38000000000008,183.41999999999996,158.1200000000001,226.98999999999992,190.4799999999997,181.5899999999997,171.69000000000042,165.58999999999995,229.9799999999999,152.33000000000013,162.78000000000011,202.93999999999994,136.09000000000017,148.19000000000037,161.75000000000009,210.9400000000006,208.21,188.66999999999965,277.92,249.21000000000058,86.15000000000002
Fold3,>P0A672,90.76000000000008,82.83000000000014,115.52999999999999,109.1200000000001,96.2,123.77000000000001,139.65999999999985,149.14000000000004,91.06999999999991,93.6600000000001,95.52000000000008,92.71000000000005,103.61000000000004,99.92999999999999,124.59999999999995,107.81000000000012,125.05000000000007,103.93000000000008,135.95999999999975,84.41000000000001,88.23999999999994,135.78999999999994,99.97999999999996,97.17000000000006,98.28,122.48999999999991,161.1200000000002,128.01000000000002,106.18999999999984,93.6100000000001,65.86,144.03999999999994,137.43000000000012,124.9300000000001,100.99999999999996,110.72999999999989,100.04999999999988,131.9500000000001,112.21999999999997,105.30000000000011,104.89999999999995,96.68999999999996,133.51999999999992,93.98000000000013,97.18999999999998,135.16999999999982,84.88000000000008,94.06000000000013,100.41000000000015,122.29000000000009,123.4000000000002,111.47,161.2099999999999,150.95,69.45000000000005
Fold3,>O68575,104.65000000000005,104.48000000000017,126.21999999999998,126.88000000000015,118.49999999999993,139.07999999999998,167.71,168.05,113.86999999999993,117.04000000000013,110.58999999999997,115.88000000000011,118.24000000000002,124.80000000000007,156.96999999999986,119.65000000000005,144.97000000000008,115.50000000000003,156.85999999999987,106.68999999999998,93.54999999999994,145.67,120.25999999999995,114.87999999999997,113.7800000000001,138.17999999999995,181.7400000000001,144.15999999999997,131.33999999999983,112.71000000000006,71.60999999999997,157.0,157.01999999999992,141.2700000000001,126.11000000000008,119.65999999999987,107.83999999999988,154.01000000000008,126.12000000000003,109.38000000000002,119.53000000000003,111.02999999999993,153.20999999999995,102.6600000000001,113.08999999999988,144.48999999999978,91.09000000000003,101.89000000000011,108.37000000000016,135.22000000000023,137.2900000000001,128.38999999999993,180.82999999999998,173.3300000000001,81.57000000000006
Fold3,>P55179,157.18000000000006,149.07000000000025,199.1400000000001,189.7699999999995,189.95000000000007,212.8,248.3899999999997,267.8299999999998,162.35,170.9000000000004,166.5700000000003,167.44000000000037,193.61999999999998,180.3200000000002,245.0099999999997,179.44000000000008,224.01,169.79000000000028,254.03000000000037,152.49999999999991,144.05999999999977,225.82999999999976,172.71999999999994,164.97000000000003,167.30000000000032,217.89000000000001,289.7200000000003,224.93000000000004,184.73999999999953,160.10000000000022,107.77999999999969,249.07999999999979,245.8799999999999,221.69999999999993,183.67000000000013,186.60000000000022,162.26000000000013,246.87999999999974,188.16000000000008,184.03999999999974,177.6400000000004,165.35999999999999,247.92999999999995,152.24,180.07000000000028,210.05999999999975,137.83000000000013,149.88000000000036,157.98999999999998,211.25000000000063,207.59999999999954,212.2599999999998,288.81000000000034,259.4100000000005,112.81999999999987
Fold3,>Q8EWP5,72.80000000000011,71.67000000000004,96.39999999999999,93.0500000000001,79.26,97.69,118.9100000000001,121.55000000000007,80.06999999999992,81.1,76.5,80.41000000000003,86.99999999999999,88.99999999999996,117.39999999999993,85.25000000000006,105.79000000000005,79.80000000000004,112.45999999999982,72.91999999999993,71.83999999999993,102.12999999999997,83.93,80.16,80.13000000000001,98.85999999999996,136.84,104.9,90.4999999999999,80.00000000000004,52.230000000000004,111.81999999999995,110.42,100.0600000000001,89.91999999999999,89.12999999999992,80.81999999999991,109.66000000000008,86.25000000000003,77.72000000000003,83.86,79.23999999999997,111.18999999999994,73.4300000000001,81.30999999999993,97.56999999999988,67.16000000000004,73.74000000000008,76.40000000000005,96.61000000000003,95.7900000000001,96.75999999999999,131.96999999999997,125.11999999999992,55.32000000000006
Fold3,>P46807,159.84999999999982,131.90000000000023,184.00000000000028,185.28999999999948,177.30999999999997,218.03999999999994,219.5799999999998,262.01999999999975,142.8400000000001,148.09000000000034,168.2100000000004,146.89000000000024,165.40000000000006,158.27000000000007,204.36999999999946,184.8000000000003,209.77999999999997,175.26000000000022,232.54000000000008,138.85000000000016,142.40999999999966,238.78999999999957,162.0300000000002,160.45000000000002,167.74000000000012,200.19,276.81000000000057,200.43000000000015,165.36999999999983,141.5900000000002,114.46999999999969,252.87999999999963,226.9199999999997,202.22000000000008,161.75999999999996,195.32999999999973,163.2500000000002,223.12999999999985,198.38999999999982,191.3999999999998,161.1100000000001,167.45999999999987,229.51,157.7400000000001,172.5300000000002,222.11999999999986,136.47000000000025,155.0700000000002,168.5400000000001,225.04000000000087,212.4999999999999,180.75999999999968,285.5699999999998,239.1600000000004,87.35000000000002
Fold3,>Q83GH3,181.73999999999984,176.01000000000013,209.77,214.91999999999925,213.15999999999985,238.95999999999987,278.07999999999976,287.71999999999963,189.5100000000002,197.89000000000067,190.27000000000038,194.93000000000023,201.53999999999996,207.4,260.60999999999933,204.4200000000005,249.9999999999998,198.65000000000018,271.59,180.57999999999984,157.1999999999997,252.90999999999966,205.15000000000026,189.52999999999983,194.6500000000002,238.20000000000005,307.07000000000073,241.14,220.43999999999983,186.86000000000024,121.91999999999967,274.4499999999995,267.33999999999975,239.4499999999999,210.55999999999975,203.95999999999987,179.41000000000045,264.0099999999996,220.4099999999998,192.2399999999997,197.6900000000002,190.24999999999972,267.57000000000005,174.76000000000013,185.99000000000007,241.58999999999986,154.59,171.0800000000003,185.8000000000001,235.00000000000068,237.72999999999956,214.22999999999968,307.9600000000004,286.4900000000005,130.36999999999986
Fold3,>Q08788,97.67,95.46000000000011,124.08999999999993,112.42000000000012,105.05999999999993,134.00999999999985,152.13000000000008,160.1900000000001,101.76999999999994,106.71000000000011,107.56999999999992,105.53000000000009,105.94000000000008,112.40000000000006,142.87999999999988,105.02,141.99000000000007,105.96000000000002,140.47999999999988,97.77999999999997,91.48999999999994,137.15,108.50999999999992,105.35000000000008,110.46000000000001,123.27000000000004,165.02000000000004,127.17000000000007,118.05999999999983,97.64000000000006,67.68999999999994,151.32999999999987,139.62999999999994,126.68000000000008,114.88000000000011,114.18999999999994,99.50999999999986,137.1,121.48999999999998,102.03000000000009,116.17000000000004,107.95999999999997,134.65,95.02000000000004,102.78999999999982,126.23999999999988,89.53000000000003,92.84000000000009,98.78000000000002,130.10000000000014,129.9200000000002,116.48,170.28000000000006,157.63999999999996,66.37000000000003
Fold3,>Q9X895,222.0399999999997,208.62000000000006,278.7400000000001,256.62999999999863,276.3599999999999,305.55000000000024,340.4299999999998,373.27000000000044,224.98000000000067,235.65000000000117,237.0000000000009,232.25000000000037,266.0699999999997,244.2400000000001,304.60999999999984,253.92000000000056,311.8600000000004,246.8100000000006,370.4799999999985,218.1999999999998,194.84999999999908,330.03000000000065,245.21000000000032,231.07999999999964,238.40000000000063,321.890000000001,402.22000000000156,320.1499999999996,259.99999999999983,223.57000000000073,152.29999999999987,355.31999999999937,357.31000000000046,320.37999999999937,249.4499999999994,263.3499999999997,222.34000000000088,354.2299999999999,272.64999999999986,275.2699999999991,245.42000000000021,226.89999999999972,356.1600000000004,214.5900000000003,233.49000000000058,314.7999999999997,184.89999999999998,207.02000000000032,231.76999999999973,302.41000000000173,295.64999999999986,290.95999999999975,405.02000000000106,358.3400000000008,164.10999999999999
Fold3,>P0A2X4,104.70000000000014,104.2600000000001,135.76999999999998,126.29000000000008,126.69999999999995,140.7899999999999,169.67000000000002,174.98999999999975,113.61000000000004,118.78000000000019,111.20999999999994,116.66000000000012,129.55000000000004,124.43,158.2999999999999,118.36000000000003,152.49,115.06000000000012,170.26999999999984,107.33000000000007,93.41999999999994,149.64999999999998,121.46999999999996,111.65000000000009,113.71000000000012,151.50000000000003,195.13000000000034,151.8100000000001,127.51999999999985,112.12000000000008,68.27999999999996,163.85999999999999,168.87999999999994,149.97000000000003,126.36000000000003,121.69999999999995,103.50999999999995,167.82999999999996,126.02000000000012,120.15000000000005,117.59000000000002,108.1399999999999,168.1699999999999,97.72000000000013,111.78999999999986,140.21999999999983,84.80000000000008,94.30000000000014,104.82000000000008,140.46000000000018,137.5200000000001,140.01000000000002,187.3899999999999,176.26000000000008,79.29000000000005
Fold3,>Q9KWG2,149.62999999999994,123.53000000000021,176.12000000000018,173.1299999999996,165.19999999999985,196.6099999999999,203.9899999999999,238.73999999999964,135.8900000000001,140.14000000000036,151.72000000000023,137.9600000000001,162.5100000000002,148.91000000000008,190.2599999999995,170.02000000000024,202.45999999999984,160.9600000000001,217.87,132.31000000000006,131.81999999999977,217.47999999999973,151.01000000000022,143.47000000000008,152.68000000000018,193.63999999999996,258.64000000000055,193.13000000000005,156.55999999999995,137.20000000000013,105.86999999999978,233.5699999999999,212.7399999999998,188.58000000000013,151.7799999999998,178.1899999999997,148.25,210.51999999999987,181.96999999999974,176.30999999999986,141.57000000000008,153.6199999999998,222.73999999999987,142.41000000000014,158.17000000000007,195.2699999999999,120.4600000000003,138.97,153.11000000000016,204.26000000000042,195.49,170.57,259.6399999999997,222.0800000000001,87.47000000000003
Fold3,>O32271,190.31999999999985,162.83000000000007,225.05000000000024,225.7199999999992,201.31000000000014,257.33000000000004,272.6699999999998,311.6199999999998,179.27000000000024,181.7400000000006,199.86000000000064,181.9600000000005,198.13000000000002,200.2100000000002,260.3599999999992,221.41000000000034,248.86999999999975,204.41000000000037,276.4200000000001,171.88000000000002,175.64999999999947,272.31999999999977,198.2900000000002,200.16000000000003,201.9600000000005,238.2400000000001,332.4600000000008,243.82000000000002,206.7599999999997,179.1100000000003,138.7899999999997,291.7199999999997,265.4599999999997,238.77999999999997,203.6999999999998,234.02999999999977,201.8400000000005,263.56999999999977,227.9499999999997,216.70999999999952,195.2400000000003,200.06999999999996,268.30999999999995,188.01999999999975,209.63000000000056,252.02999999999975,161.23000000000008,188.03000000000054,199.44999999999976,258.340000000001,246.58999999999966,223.40999999999977,340.6700000000005,296.77000000000044,113.29999999999994
Fold3,>Q83FF5,178.16999999999985,165.63000000000014,196.8200000000002,210.44999999999916,191.49000000000015,240.54999999999998,266.9800000000001,279.5299999999996,179.17000000000016,183.41000000000068,190.38000000000056,183.86000000000016,178.70999999999975,198.18000000000038,243.98999999999924,206.0800000000005,231.6199999999997,196.90000000000023,250.25000000000043,168.4,164.2599999999996,247.04999999999973,199.18000000000023,194.69000000000008,197.08000000000007,220.36000000000013,294.1800000000003,226.48000000000002,210.33999999999986,181.1600000000004,127.3499999999997,266.26999999999975,249.84999999999943,223.18999999999988,201.32999999999956,209.2699999999999,186.03000000000077,238.8799999999998,220.57999999999984,183.09999999999974,195.65000000000032,192.65999999999983,236.8199999999997,176.47999999999988,187.16000000000017,232.61999999999992,156.72000000000003,175.34000000000054,190.41000000000008,230.2300000000007,232.56999999999962,199.63999999999967,300.3300000000003,283.43000000000063,116.75999999999999
Fold3,>Q5FIJ4,69.34000000000013,68.71999999999998,90.57999999999998,90.4300000000001,91.38999999999997,96.69000000000003,115.49000000000005,122.31000000000009,76.20999999999997,78.58000000000006,74.46999999999998,77.03000000000006,92.13000000000001,83.6,113.4,82.49,101.39000000000003,77.34000000000003,121.11999999999982,68.74999999999996,65.78999999999995,103.18999999999994,78.73999999999995,75.81000000000006,74.82000000000006,102.44999999999996,134.36000000000004,107.62,86.96999999999993,75.61000000000001,49.66999999999997,112.95000000000005,118.26999999999998,106.11000000000006,85.26000000000003,85.62999999999992,74.95999999999995,117.01000000000008,83.42000000000003,85.80000000000003,78.75999999999999,74.82,119.0099999999999,70.93000000000008,79.35999999999996,100.72999999999986,64.78000000000004,70.22000000000004,72.58000000000006,95.24000000000002,94.10000000000011,101.43999999999997,133.91999999999996,120.73999999999998,54.660000000000075
Fold3,>P38645,199.3899999999998,175.38999999999996,217.97000000000037,220.65999999999897,224.75999999999996,257.2899999999997,272.9799999999997,305.00999999999976,189.2100000000002,195.32000000000068,197.62000000000052,193.28000000000026,208.01000000000002,202.98000000000025,235.4599999999991,226.90000000000055,257.2100000000002,220.7800000000003,289.51999999999987,182.73999999999992,168.71999999999937,282.1000000000002,212.47000000000034,197.1999999999998,205.48000000000025,258.41000000000037,332.31000000000097,252.5399999999999,215.78999999999996,184.88000000000022,131.71999999999971,298.43999999999926,277.53999999999996,252.34999999999962,205.7399999999998,220.20999999999998,193.7400000000007,272.44000000000005,241.6799999999997,222.46999999999957,206.67000000000053,198.18999999999977,286.52999999999986,186.4000000000001,206.16000000000017,267.5599999999997,153.53000000000023,183.22000000000008,205.5700000000002,257.3600000000011,257.70999999999964,213.9199999999997,328.7500000000001,286.8700000000006,134.7699999999999
